Date,Route,Type,MeterID,Well,SCADA Volumes,PRAMS Production,PRAMS Sales
2/2/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,531.8345,528.96,0.0
2/3/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,532.6923,531.83,0.0
2/4/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,524.3184,532.69,0.0
2/5/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,524.6036,524.32,0.0
2/6/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,525.0874,524.6,0.0
2/7/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,524.7468,525.09,0.0
2/8/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,522.5274,524.75,0.0
2/9/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,516.3612,522.53,0.0
2/10/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,519.8689,516.36,0.0
2/11/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,518.4667,519.87,0.0
2/12/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,510.4891,518.47,0.0
2/13/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,515.4515,510.49,0.0
2/14/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,504.80800000000005,515.45,0.0
2/15/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,366.94300000000004,504.81,0.0
2/16/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,309.1452,366.94,0.0
2/17/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,275.2072,309.15,0.0
2/18/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,448.7072,275.21,0.0
2/19/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,552.8227,448.71,0.0
2/20/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,528.8304,552.82,0.0
2/21/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,512.9689,528.83,0.0
2/22/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,503.3895,512.97,0.0
2/23/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,495.6071,503.39,0.0
2/24/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,476.8617,495.61,0.0
2/25/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,476.3932,476.86,0.0
2/26/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,468.7843,476.39,0.0
2/27/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,429.1563,468.78,0.0
2/28/2021,FT UNION LOWER,GAS,49037113E,BARRICADE 22-06 CP,348.4929,429.16,0.0
2/1/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,379.0108,371.53,0.0
2/2/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,383.6152,379.01,0.0
2/3/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,382.3769,383.62,0.0
2/4/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,383.846,382.38,0.0
2/5/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,,383.85,0.0
2/6/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,,383.0,0.0
2/7/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,,383.0,0.0
2/8/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,,382.0,0.0
2/9/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,,386.0,0.0
2/10/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,384.7795,385.0,0.0
2/11/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,385.2459,384.78,0.0
2/12/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,382.8233,385.25,0.0
2/13/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,385.0273,382.82,0.0
2/14/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,379.4256,385.03,0.0
2/15/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,367.7868,379.43,0.0
2/16/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,360.334,367.79,0.0
2/17/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,356.0834,360.33,0.0
2/18/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,356.3251,356.08,0.0
2/19/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,352.7361,356.33,0.0
2/20/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,352.2839,352.74,0.0
2/21/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,349.4706,352.28,0.0
2/22/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,346.9524,349.47,0.0
2/23/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,346.5158,346.95,0.0
2/24/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,341.2821,346.52,0.0
2/25/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,344.084,341.28,0.0
2/26/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,344.629,344.08,0.0
2/27/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,344.7832,344.63,0.0
2/28/2021,FT UNION LOWER,GAS,49037114E,BARRICADE 22-06-4H,346.4372,344.78,0.0
2/1/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,244.7325,247.41,0.0
2/2/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,242.7838,244.73,0.0
2/3/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,242.9326,242.78,0.0
2/4/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,235.1066,242.93,0.0
2/5/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,235.5025,235.11,0.0
2/6/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,234.0166,235.5,0.0
2/7/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,233.6442,234.02,0.0
2/8/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,230.8981,233.64,0.0
2/9/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,231.7008,230.9,0.0
2/10/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,229.2525,231.7,0.0
2/11/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,226.4289,229.25,0.0
2/12/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,225.7952,226.43,0.0
2/13/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,226.6458,225.8,0.0
2/14/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,225.0862,226.65,0.0
2/15/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,120.4124,225.09,0.0
2/16/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,49.37048,120.41,0.0
2/17/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,14.275039999999999,49.37,0.0
2/18/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,170.1234,14.28,0.0
2/19/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,290.9793,170.12,0.0
2/20/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,264.0111,290.98,0.0
2/21/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,253.8051,264.01,0.0
2/22/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,247.107,253.81,0.0
2/23/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,241.7929,247.11,0.0
2/24/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,237.0391,241.79,0.0
2/25/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,225.5686,237.04,0.0
2/26/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,223.0824,225.57,0.0
2/27/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,188.0916,223.08,0.0
2/28/2021,FT UNION LOWER,GAS,49037117E,BARRICADE 22-06-5H,98.12196,188.09,0.0
2/1/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1052.0,0.0
2/2/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1068.0,0.0
2/3/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1047.0,0.0
2/4/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1048.0,0.0
2/5/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1049.0,0.0
2/6/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1052.0,0.0
2/7/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1023.0,0.0
2/8/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1054.0,0.0
2/9/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1031.0,0.0
2/10/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1047.0,0.0
2/11/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1048.0,0.0
2/12/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1042.0,0.0
2/13/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1045.0,0.0
2/14/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1212.0,0.0
2/15/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1020.0,0.0
2/16/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,816.0,0.0
2/17/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,223.0,0.0
2/18/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,931.0,0.0
2/19/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1035.0,0.0
2/20/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1184.0,0.0
2/21/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1212.0,0.0
2/22/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1099.0,0.0
2/23/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1093.0,0.0
2/24/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1066.0,0.0
2/25/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1063.0,0.0
2/26/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1051.0,0.0
2/27/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1045.0,0.0
2/28/2021,FT UNION LOWER,GAS,49037122E,BARRICADE 24-36 CP,,1023.0,0.0
2/1/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,299.0369,298.59,0.0
2/2/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.303,299.04,0.0
2/3/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.67,296.3,0.0
2/4/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.8901,296.67,0.0
2/5/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,302.7859,296.89,0.0
2/6/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,296.6518,302.79,0.0
2/7/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,302.4587,296.65,0.0
2/8/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,269.7361,302.46,0.0
2/9/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,322.6787,269.74,0.0
2/10/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,298.4838,322.68,0.0
2/11/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,295.7905,298.48,0.0
2/12/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,297.6916,295.79,0.0
2/13/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,297.4566,297.69,0.0
2/14/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,293.6438,297.46,0.0
2/15/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,293.6438,293.64,0.0
2/16/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,257.5082,293.64,0.0
2/17/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,150.0563,257.51,0.0
2/18/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,163.066,150.06,0.0
2/19/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,333.7093,163.07,0.0
2/20/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,352.1306,333.71,0.0
2/21/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,313.1734,352.13,0.0
2/22/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,310.2001,313.17,0.0
2/23/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,303.6256,310.2,0.0
2/24/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,306.3457,303.63,0.0
2/25/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,307.1007,306.35,0.0
2/26/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,302.0718,307.1,0.0
2/27/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,301.0537,302.07,0.0
2/28/2021,FT UNION LOWER,GAS,49037124E,BARRICADE 24-36S1LH,292.5247,301.05,0.0
2/1/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,714.1312,713.89,0.0
2/2/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,710.064,714.13,0.0
2/3/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,702.9131,710.06,0.0
2/4/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,692.2560000000001,702.91,0.0
2/5/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,697.6155,692.26,0.0
2/6/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,697.405,697.62,0.0
2/7/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,698.9108,697.4,0.0
2/8/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,694.1683,698.91,0.0
2/9/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,694.6277,694.17,0.0
2/10/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,694.7332,694.63,0.0
2/11/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,700.1157,694.73,0.0
2/12/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,697.5327,700.12,0.0
2/13/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,696.3851,697.53,0.0
2/14/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,689.6877,696.39,0.0
2/15/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,690.2832,689.69,0.0
2/16/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,602.4475,690.28,0.0
2/17/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,198.5678,602.45,0.0
2/18/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,667.4672,198.57,0.0
2/19/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,676.8835,667.47,0.0
2/20/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,773.581,676.88,0.0
2/21/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,737.7417,773.58,0.0
2/22/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,726.1856,737.74,0.0
2/23/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,722.7496,726.19,0.0
2/24/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,719.3286,722.75,0.0
2/25/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,710.3348,719.33,0.0
2/26/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,708.301,710.33,0.0
2/27/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,712.2966,708.3,0.0
2/28/2021,FT UNION LOWER,GAS,49037134E,BARRICADE 24-36S2MH,703.3911,712.3,0.0
2/1/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,677.1917,670.41,0.0
2/2/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,672.1312,677.19,0.0
2/3/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,673.9785,672.13,0.0
2/4/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,657.5989999999999,673.98,0.0
2/5/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,539.0065,657.6,0.0
2/6/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,578.6734,539.01,0.0
2/7/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,651.9125,578.67,0.0
2/8/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,656.6492,651.91,0.0
2/9/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,623.6648,656.65,0.0
2/10/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,596.7407,623.66,0.0
2/11/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,642.6024,596.74,0.0
2/12/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,611.4965,642.6,0.0
2/13/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,596.5158,611.5,0.0
2/14/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,479.1727,596.52,0.0
2/15/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,52.19865,479.17,0.0
2/16/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,32.87275,52.2,0.0
2/17/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,155.2159,32.87,0.0
2/18/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,633.5007,155.22,0.0
2/19/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,729.9472,633.5,0.0
2/20/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,758.5417,729.95,0.0
2/21/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,752.7628,758.54,0.0
2/22/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,742.4891,752.76,0.0
2/23/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,764.0544,742.49,0.0
2/24/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,690.5386,764.05,0.0
2/25/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,700.8206,690.54,0.0
2/26/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,694.8865,700.82,0.0
2/27/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,637.9780000000001,694.89,0.0
2/28/2021,FT UNION LOWER,GAS,49037151E,BARRICADE UNIT 14-01 CP,648.7276,637.98,0.0
2/1/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,621.351,626.52,0.0
2/2/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,617.441,621.35,0.0
2/3/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,616.4258,617.44,0.0
2/4/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,613.7521,616.43,0.0
2/5/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,611.0186,613.75,0.0
2/6/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,599.8923,611.02,0.0
2/7/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,609.8841,599.89,0.0
2/8/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,606.6008,609.88,0.0
2/9/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,603.4489,606.6,0.0
2/10/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,602.0482,603.45,0.0
2/11/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,602.4232,602.05,0.0
2/12/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,599.9185,602.42,0.0
2/13/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,603.2152,599.92,0.0
2/14/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,535.9832,603.22,0.0
2/15/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,53.653259999999996,535.98,0.0
2/16/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,7.259985,53.65,0.0
2/17/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,146.2744,7.26,0.0
2/18/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,635.6337,146.27,0.0
2/19/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,674.8275,635.63,0.0
2/20/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,671.1818,674.83,0.0
2/21/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,672.0243,671.18,0.0
2/22/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,695.1612,672.02,0.0
2/23/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,667.1424,695.16,0.0
2/24/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,667.8419,667.14,0.0
2/25/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,658.0002,667.84,0.0
2/26/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,642.1578,658.0,0.0
2/27/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,638.0198,642.16,0.0
2/28/2021,FT UNION LOWER,GAS,49037152E,BARRICADE UNIT 14-01H,634.3718,638.02,0.0
2/1/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,128.9212,114.46,0.0
2/2/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,125.4342,128.92,0.0
2/3/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,132.8282,125.43,0.0
2/4/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,115.2865,132.83,0.0
2/5/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,113.6667,115.29,0.0
2/6/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,119.93700000000001,113.67,0.0
2/7/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,121.3861,119.94,0.0
2/8/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,133.3075,121.39,0.0
2/9/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,95.85788000000001,133.31,0.0
2/10/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,73.0714,95.86,0.0
2/11/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,126.2265,73.07,0.0
2/12/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,81.14558000000001,126.23,0.0
2/13/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,80.78156,81.15,0.0
2/14/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,44.64969,80.78,0.0
2/15/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,55.360519999999994,44.65,0.0
2/16/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,82.32719,55.36,0.0
2/17/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,53.77685,82.33,0.0
2/18/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,61.38235,53.78,0.0
2/19/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,118.115,61.38,0.0
2/20/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,141.404,118.11,0.0
2/21/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,146.9581,141.4,0.0
2/22/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,123.0356,146.96,0.0
2/23/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,179.1023,123.04,0.0
2/24/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,100.2877,179.1,0.0
2/25/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,111.0388,100.29,0.0
2/26/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,139.1051,111.04,0.0
2/27/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,78.15562,139.11,0.0
2/28/2021,FT UNION LOWER,GAS,49037153E,BARRICADE 14-01V,96.01923000000001,78.16,0.0
2/1/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/2/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/3/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/4/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/5/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/6/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/7/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/8/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/9/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/10/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
2/11/2021,FT UNION LOWER,GAS,49037159E,CEPO FEDERAL 3-19ST,,0.0,0.0
