MeterId,Fac Id,Desc,Date,VolYdy,Casing,Tubing,Static
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/10/2021,5.625725,,,42.88721843
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/10/2021,147.2033,,,393.7169864
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/10/2021,700.5121,,,395.5500003
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/10/2021,31.80069,,,200.2602396
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/10/2021,190.9093,,,71.09718249
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/10/2021,5206.089,,,232.022613
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/10/2021,32.71313,,,108.7888048
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/10/2021,0,,,11.41396416
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/10/2021,1680.693,724.1102472,229.909818,223.3286966
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/10/2021,1067.626,442.7451414,226.8089237,223.0752224
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/10/2021,1398.112,486.8573125,228.146502,222.9693306
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/10/2021,1320.035,509.5044404,229.112904,223.0506425
49037216E,POLAR_BAR_2,Polar Bar 2,2/10/2021,199.8336,,,187.8452669
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/10/2021,0.07322674,,,408.6022292
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/10/2021,0,,,289.0856819
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/11/2021,174.9619,,,215.9468313
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/11/2021,205.7925,,,265.4025501
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/11/2021,465.7368,,,62.8704985
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/11/2021,937.3475,,,261.5096885
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/11/2021,264.9502,,,280.7154279
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/11/2021,518.4667,,,256.4273039
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/11/2021,385.2459,,,39.94928792
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/11/2021,226.4289,,,36.47016258
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/11/2021,845.854,,,263.5561322
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/11/2021,142.1171,160.3553859,75.60849592,38.44395156
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/11/2021,772.9051,350.1701088,-6.34603386,265.1902812
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/11/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/11/2021,295.7905,,,63.37286462
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/11/2021,700.1157,,,66.46505038
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/11/2021,151.1425,,,26.13771377
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/11/2021,1619.619,,,264.9538522
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/11/2021,834.1451,,,31.09562065
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/11/2021,726.2571,,,29.30870878
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/11/2021,43.87399,,,24.71034308
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/11/2021,1343.765,,,260.1407255
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/11/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/11/2021,642.6024,,,276.8556001
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/11/2021,602.4232,,,84.22285402
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/11/2021,126.2265,,,369.702739
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/11/2021,137.9375,,,96.25811993
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/11/2021,16.62427,,,119.5139133
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/11/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/11/2021,1087.1,,,212.3054291
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/11/2021,,,,
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/11/2021,,,,
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/11/2021,217.5941,,,75.41265803
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/11/2021,153.7742,,,61.26080846
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/11/2021,595.8594,,,66.13873054
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/11/2021,306.3891,,,51.02323417
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/11/2021,124.5301,,,49.59554922
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/11/2021,170.1645,,,49.35665961
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/11/2021,168.5458,,,65.80073148
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/11/2021,158.8886,,,44.8950071
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/11/2021,209.6528,,,52.42654513
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/11/2021,451.92,,,247.9361865
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/11/2021,1467.831,,,255.841162
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/11/2021,594.3447,,,260.6843394
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/11/2021,498.2971,,,259.8488449
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/11/2021,131.8292,,,110.8194696
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/11/2021,6.014028,,,40.28853034
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/11/2021,165.1228,,,361.4362102
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/11/2021,489.5859,,,363.2480591
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/11/2021,65.84662,,,254.5366007
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/11/2021,183.033,,,67.76304297
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/11/2021,5541.686,,,281.6774178
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/11/2021,31.74279,,,112.831727
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/11/2021,0,,,11.41223894
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/11/2021,1614.611,727.1839281,276.6042343,272.5183837
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/11/2021,975.1602,453.0199531,274.1400502,272.3215547
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/11/2021,1296.45,495.0212385,275.1937576,272.0972088
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/11/2021,1232.632,512.7307182,275.524773,272.2634952
49037216E,POLAR_BAR_2,Polar Bar 2,2/11/2021,259.6932,,,208.5071108
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/11/2021,61.4334,,,411.2364939
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/11/2021,43.04253,,,145.9248879
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/12/2021,121.3584,,,180.2113903
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/12/2021,85.54855,,,239.2091949
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/12/2021,458.4259,,,61.24940957
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/12/2021,846.6726,,,227.5909116
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/12/2021,237.4339,,,254.2440988
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/12/2021,510.4891,,,223.0105112
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/12/2021,382.8233,,,40.51513317
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/12/2021,225.7952,,,37.29035509
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/12/2021,819.6835,,,230.4311639
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/12/2021,148.599,143.8813863,57.58906734,39.87828724
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/12/2021,751.3636,350.1528256,-6.666094841,232.4016186
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/12/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/12/2021,297.6916,,,59.3678539
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/12/2021,697.5327,,,63.30053182
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/12/2021,154.9394,,,24.48401391
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/12/2021,1658.539,,,230.829673
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/12/2021,812.8636,,,31.15641894
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/12/2021,733.1019,,,29.14240779
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/12/2021,80.00976,,,28.2364138
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/12/2021,1238.396,,,226.1282657
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/12/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/12/2021,611.4965,,,248.5956025
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/12/2021,599.9185,,,84.64959433
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/12/2021,81.14558,,,291.8633924
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/12/2021,136.6656,,,98.80729979
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/12/2021,16.27342,,,119.3246688
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/12/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/12/2021,1090.098,,,212.9638324
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/12/2021,,,,
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/12/2021,853.7639,,,212.7926724
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/12/2021,222.4282,,,82.99497973
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/12/2021,155.159,,,74.65507398
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/12/2021,595.2193,,,65.84779676
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/12/2021,306.0378,,,49.28712455
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/12/2021,126.2998,,,39.68046356
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/12/2021,161.2456,,,46.7768854
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/12/2021,170.6211,,,47.37676622
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/12/2021,158.8886,,,44.49249869
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/12/2021,209.7431,,,48.6958379
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/12/2021,542.7296,,,214.5384757
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/12/2021,1257.039,,,222.6846534
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/12/2021,610.1862,,,227.1264113
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/12/2021,486.3023,,,226.5226689
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/12/2021,136.062,,,105.6210094
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/12/2021,4.810573,,,42.21752311
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/12/2021,164.8992,,,369.0214079
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/12/2021,338.3532,,,384.6637747
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/12/2021,101.1544,,,222.5956745
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/12/2021,190.8597,,,74.19972773
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/12/2021,5198.54,,,254.159571
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/12/2021,31.96009,,,110.3051244
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/12/2021,0,,,11.18574158
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/12/2021,1655.766,725.7182849,249.4750707,244.5925755
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/12/2021,1041.925,450.3321222,247.0298012,244.4351467
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/12/2021,1357.169,491.2961934,242.2086579,244.2204492
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/12/2021,1287.646,509.9742069,249.7086111,244.4058187
49037216E,POLAR_BAR_2,Polar Bar 2,2/12/2021,204.5723,,,187.977972
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/12/2021,14.3377,,,417.0584214
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/12/2021,17.31748,,,213.0284343
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/13/2021,133.0152,,,152.0558784
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/13/2021,128.3085,,,214.3556737
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/13/2021,466.5555,,,56.04045716
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/13/2021,909.4795,,,209.2787978
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/13/2021,250.7648,,,242.6928419
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/13/2021,515.4515,,,203.9431613
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/13/2021,385.0273,,,41.36429096
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/13/2021,226.6458,,,38.00054417
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/13/2021,824.4457,,,210.2355255
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/13/2021,156.855,156.935852,66.89928142,44.03159478
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/13/2021,734.1838,366.1533046,-7.474835474,202.3149312
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/13/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/13/2021,297.4566,,,70.10326867
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/13/2021,696.3851,,,66.18305107
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/13/2021,162.7203,,,45.34018728
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/13/2021,1732.779,,,206.1006426
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/13/2021,820.6464,,,99.00087206
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/13/2021,721.2662,,,96.28451892
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/13/2021,169.9733,,,96.07551704
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/13/2021,1307.683,,,206.9146602
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/13/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/13/2021,596.5158,,,233.0612248
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/13/2021,603.2152,,,82.20378755
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/13/2021,80.78156,,,319.2634456
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/13/2021,140.8678,,,77.25291473
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/13/2021,17.43349,,,119.6604855
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/13/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/13/2021,1087.013,,,211.7589767
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/13/2021,,,,
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/13/2021,756.1558,,,211.9368
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/13/2021,216.3743,,,121.9741947
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/13/2021,118.3304,,,189.4617558
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/13/2021,532.7563,,,99.03997568
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/13/2021,306.0378,,,40.99721993
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/13/2021,126.2998,,,45.19986622
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/13/2021,164.8047,,,53.09324434
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/13/2021,168.6868,,,52.11672097
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/13/2021,145.338,,,45.56601457
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/13/2021,199.3045,,,58.60986884
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/13/2021,486.3392,,,206.5976127
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/13/2021,1429.72,,,214.4276306
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/13/2021,606.0484,,,212.6442823
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/13/2021,491.849,,,212.0303611
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/13/2021,133.7999,,,99.94065923
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/13/2021,8.783504,,,46.74600643
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/13/2021,149.4696,,,490.7218267
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/13/2021,461.3916,,,491.3967653
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/13/2021,89.81007,,,202.0718237
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/13/2021,197.6082,,,83.93847938
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/13/2021,5431.016,,,245.2658952
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/13/2021,32.18316,,,110.1438179
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/13/2021,0,,,10.82397604
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/13/2021,1655.766,722.8606046,240.7195025,236.1535428
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/13/2021,1057.116,445.9640696,217.5211337,235.919924
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/13/2021,1346.342,486.3672748,125.7179976,235.7097015
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/13/2021,1288.634,507.3769487,240.3882019,235.9017633
49037216E,POLAR_BAR_2,Polar Bar 2,2/13/2021,230.2984,,,150.6697236
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/13/2021,0.1014019,,,431.6634427
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/13/2021,22.41488,,,87.74138085
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/14/2021,159.8476,,,191.9813939
49037074E,BARCAD_1496_16V,Barricade 1496-S26-16V All-BLM,2/14/2021,178.0088,,,210.6709147
49037103E,BARCAD_1595_11V,Barricade 1595-S31-11V Alloc,2/14/2021,450.3694,,,115.3737117
49037106E,BARCAD_1595_16V,Barricade 1595-S31-16V Alloc,2/14/2021,919.7153,,,322.2771215
49037058E,BARCAD_21_11H_M,Barricade 21-11H M,2/14/2021,244.6547,,,338.3085352
49037113E,BARCAD_22_06_CP,Barricade 22-06 Sales,2/14/2021,504.808,,,318.1513457
49037114E,BARCAD_22_06H_4H,Barricade 22-06H 4H,2/14/2021,379.4256,,,42.43244403
49037117E,BARCAD_22_06H_5H,Barricade 22-06H 5H,2/14/2021,225.0862,,,38.46684709
49037118E,BARCAD_23_31_CP,Barricade 23-31 Sales,2/14/2021,652.9543,,,326.7200403
49037119E,BARCAD_23_31H_2H,Barricade 23-31H 2H,2/14/2021,141.6387,347.6691422,202.0950013,28.48923932
49037121E,BARCAD_23_31H_3H,Barricade 23-31H 3H,2/14/2021,625.39,448.2644071,-7.362605318,155.8701911
49037122E,BARCAD_24_36_CP,Barricade 24-36 CP,2/14/2021,,,,
49037124E,BARCAD_24_36_S1LH_1,Barricade 24-36 S1LH 1,2/14/2021,293.6438,,,70.65346286
49037134E,BARCAD_24_36_S2MH_1,Barricade 24-36 S2MH 1,2/14/2021,689.6877,,,71.95890339
49037133E,BARCAD_32_NE_6D,Barricade 32 NE-6D,2/14/2021,79.46083,,,19.80845901
49037145E,BARCAD_41_6_CP,Barricade 41-6 CP,2/14/2021,1317.245,,,320.4860164
49037128E,BARCAD_41_6_LH_2,Barricade 41-6 LH 2,2/14/2021,689.1847,,,127.9271766
49037132E,BARCAD_41_6_MH_2,Barricade 41-6 MH 2,2/14/2021,504.6917,,,120.9986288
49037143E,BARCAD_41_SW_6D,Barricade 41 SW-6D,2/14/2021,140.223,,,118.0273576
49037097E,BARCAD_S31_1116_CP,Barricade 1595-S31-11V-16V Check,2/14/2021,1277.483,,,320.4832887
49037150E,BARCAD_UNIT_11_7,Barricade Unit 11-7,2/14/2021,,,,
49037151E,BARCAD_UNIT_14_1_CP,Barricade Unit 14-1 CP,2/14/2021,479.1727,,,43.8695
49037152E,BARCAD_UNIT_14_1H_1,Barricade Unit 14-1H 1,2/14/2021,535.9832,,,93.87529497
49037153E,BARCAD_UNIT_14_1V,Barricade Unit 14-1V,2/14/2021,44.64969,,,415.9868312
49037110E,BARCAD_UNIT_24_36,Barricade Unit 24-36,2/14/2021,140.1425,,,91.24250667
49037149E,BARCAD_UNIT_44_1S2M,BARRICADE 44-1 SWD BB,2/14/2021,17.58635,,,121.2198648
49037159E,CEPO_FEDERAL_03_19ST,Cepo Federal  03-19ST,2/14/2021,,,,
49037166E,CEPO_FEDERAL_20_17,Cepo Federal  20-17,2/14/2021,1088.075,,,206.0561583
49037167E:49037168E,CEPO_FEDERAL_23_07_M,Cepo Federal  23-07 M,2/14/2021,,,,
49037193E,ENDUR_41_29_CP,Endurance 41-29 CP,2/14/2021,746.9636,,,316.899
49037194E,ENDUR_41_29_S1LH_2,Endurance 41-29 S1LH 2,2/14/2021,207.3168,,,91.98588665
49037195E,ENDUR_41_29_S1MH_2,Endurance 41-29 S1MH 2,2/14/2021,97.64146,,,84.61544093
49037196E,ENDUR_41_29_S1UH_2,Endurance 41-29 S1UH 2,2/14/2021,557.0138,,,70.67779455
49037174E:49037173E,ENDUR_S29_18V_ALL,Endurance S29 18V Allocation,2/14/2021,195.5614,,,92.90826407
49037178E:49037190E,ENDUR_S29_29V_ALL,Endurance S29 29V Allocation,2/14/2021,121.7727,,,78.24669422
49037179E:49037181E,ENDUR_S32_13V_ALL,Endurance S32 13V Allocation,2/14/2021,137.3139,,,120.1611824
49037179E:49037184E,ENDUR_S32_19V_ALL,Endurance S32 19V Allocation,2/14/2021,154.1615,,,75.9588619
49037179E:49037185E,ENDUR_S32_21V_ALL,Endurance S32 21V Allocation,2/14/2021,136.1003,,,74.69108384
49037180E,ENDUR_S32_25V_ALL,Endurance S32 25V Allocation,2/14/2021,107.9211,,,145.9503845
49037182E,ENDUR_S32_26V_ALL,Endurance S32 26V Allocation,2/14/2021,486.3392,,,253.3291008
49037201S,ENDUR_S32_7WP_CK,Endurance S32 1595 Sales Check,2/14/2021,1092.983,,,261.0057276
49037198E,ENDUR_S32_7WP_CMP1,Endurance S32 1595 Comp.1,2/14/2021,488.4743,,,207.5658517
49037199S,ENDUR_S32_7WP_CMP2,Endurance S32 1595 Comp.2,2/14/2021,415.8006,,,127.2046591
49037200S,ENDUR_S32_7WP_FG,Endurance S32 1595 Fuel Gas,2/14/2021,132.4258,,,103.2584224
49037204S,ENDUR_UNIT_21_32,Endurance Unit 21-32,2/14/2021,5.249347,,,35.7585626
49037202S,ENDUR_UNIT_23_5,Endurance Unit  23-5,2/14/2021,39.04826,,,709.1894258
49037219E,ENDUR_UNIT_23_5_GL,Endurance 23-5 Gas Lift Meter,2/14/2021,566.7032,,,676.4471509
49037206E,ENDUR_UNIT_44_29,Endurance Unit 44-29,2/14/2021,76.01541,,,144.553509
49037203S,ENDUR_UNIT_44_32,Endurance Unit  44-32,2/14/2021,192.8218,,,86.98988757
49037210E,MANCMP_FTUN_CK,ManCamp Sales Check,2/14/2021,5412.137,,,289.4443866
49037209E,MANCMP_FTUN_FG,ManCamp Fuel Gas,2/14/2021,35.80843,,,113.9943166
49037211S,MANCMP_FTUN_VRU,ManCamp VRU,2/14/2021,0.000936384,,,10.76899647
49037212S,MANCMP_S08_23V_ALL,FTUN 1495 S08-23V Allocation,2/14/2021,1580.755,725.76482,283.7930974,280.8637627
49037213S,MANCMP_S08_24V_ALL,FTUN 1495 S08-24V Allocation,2/14/2021,977.7721,452.509278,181.4060264,280.6511227
49037214S,MANCMP_S17_02V_ALL,FTUN 1495 S17-02V Allocation,2/14/2021,1234.941,494.8108917,46.45280998,280.4210728
49037215E,MANCMP_S17_03V_ALL,FTUN 1495 S17-03V Allocation,2/14/2021,1199.828,509.9194042,284.1243607,280.6413084
49037216E,POLAR_BAR_2,Polar Bar 2,2/14/2021,260.433,,,259.5095929
49037217E,POWDER_MNT_34_26S2SR,Powder Mnt  34-26 s2sr,2/14/2021,60.55844,,,396.0471021
49037218E,WEST_SLOPE_33_32,West Slope  33-32,2/14/2021,38.03901,,,192.5538871
49037065E,BARCAD_1496_05V,Barricade 1496-S26-05V All-BLM,2/15/2021,138.4967,,,11.13196879
